number,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
29214,80ad583034527f821e579d479f82fae9,furniture_decor,30,631,1,23900,66,42,66
29215,f0d32532e5d3c1acbf87f4bc139d59cc,telephony,35,356,4,125,18,3,12
29216,c24d27905e6d1242d7366746a126e130,telephony,58,677,1,150,17,8,14
29217,aea6413d9a7fadfe4a7479cafef92650,toys,12,167,1,200,30,7,20
29218,c00627ba53d46c497a4d302caa6d43bf,toys,20,998,1,925,40,21,29
29219,0fb3fae6c3a74bc9fd48a66d0be5f378,housewares,45,448,2,22050,70,35,51
29220,e494f26669f3b5feca72555de4733bed,cool_stuff,29,1642,1,275,18,9,18
29221,2bd57c183094130d215a333ea80c8b62,drinks,47,802,1,150,20,20,20
29222,2273be0f0b60b5d12c8853cae6ccf7ef,bed_bath_table,37,642,1,133,22,5,17
29223,ff3ac832869618856979ed4f8d770d4d,luggage_accessories,45,224,1,800,41,10,30
29224,f95c288ff361ed4e67b3a56124875482,furniture_decor,56,2019,2,600,60,7,14
29225,e2a5fbcec3cf55f09968fb1ecbe16638,perfumery,44,731,1,500,20,20,30
29226,adc32eb18332c495cdfdd97d01520d80,construction_tools_construction,54,508,3,667,20,8,21
29227,9d00d68952fff8f837706ac06d1b785b,sports_leisure,31,753,2,350,21,6,17
29228,1df1a2df8ad2b9d3aa49fd851e3145ad,agro_industry_and_commerce,59,318,4,8650,39,45,23
29229,23aaf24124ff41ebd81163d245aae6f3,art,59,332,2,350,16,11,12
29230,a7b497445896c24d425d100e4f03d8cd,garden_tools,40,58,3,1130,38,26,20
29231,e5a19f25b139394121110bbaab05087c,cool_stuff,49,527,4,3250,35,23,21
29232,9431c1bc614592c4c3392c6f9c1a0b89,consoles_games,56,972,1,500,20,20,20
29233,f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,56,162,5,9750,35,12,30
29234,422f04883e19f7b9508857ca6bcaeb6a,home_construction,57,1493,1,300,23,9,11
29235,a6c796da2601f9fc8e6dd65792c1c908,furniture_decor,47,3040,2,600,17,20,38
29236,ede91e87b28599f661c5322ac25b663a,musical_instruments,59,347,1,5750,30,15,100
29237,a20f56d082d66a0caeab963592f3cad5,health_beauty,45,549,1,650,19,12,13
29238,699f67e746cd0628aed15a6ce552f385,furniture_decor,63,1700,1,750,60,11,20
29239,1d1183a8de24782a216dc5066d7421bf,furniture_decor,63,285,3,3100,20,20,20
29240,5c9f86c0e642b62c2100fd8d26f38771,sports_leisure,37,580,2,3717,40,40,45
29241,a8a24b2139731e4be5246104224f0633,computers_accessories,58,571,1,1083,35,22,14
29242,ed8f3fdb0b900c5c123d21fbf5588072,perfumery,34,196,1,425,17,13,14
29243,7e8a5e8789ede63ab600b65235e35fa6,bed_bath_table,55,343,1,5100,45,45,15
29244,5dc080b3e2c10d388f9a73fa2a49cfb3,auto,59,703,6,5850,47,19,23
29245,eed87e4310f2dbbddf043552065b660e,fashion_bags_accessories,63,430,5,200,16,5,11
29246,baa1af9bc7467e619e2bb2876386ae55,sports_leisure,49,578,2,1050,16,50,11
29247,dd2a86c701f0442fa851c5391a5b81fe,bed_bath_table,54,320,1,1200,42,6,32
29248,2f9c82f3ca3b33585ac101579a28933d,toys,44,687,4,300,16,7,20
29249,1ca737c9f8f06b3672be9f9f3f603d36,computers_accessories,59,1095,1,350,19,19,13
29250,33f17ed3c6906f7a7ae17a0843536db4,telephony,59,818,6,300,17,4,12
29251,2e735404817b030c247617f5716feadd,sports_leisure,54,2147,1,832,21,19,19
29252,d718131dc0f308e7971d8ffb7c504e7d,garden_tools,54,475,2,200,17,25,16
29253,d22458d14bfebb37eee78255c5ff338c,furniture_bedroom,59,437,1,10350,41,47,31
29254,8db563c3c19d3b3c0a21e2ed918c8618,computers_accessories,57,545,1,800,16,12,37
29255,4c751914ccc83ec17b8913cffdee3c3c,furniture_decor,55,184,1,900,40,8,40
29256,1de1332e38dc2f575edfeae165edea4e,bed_bath_table,57,293,1,2150,40,10,30
29257,c8c073a1cae6a98799d7581958ede514,home_appliances_2,43,1009,2,6025,32,35,35
29258,eeea79ffac4403df6e6a7d9522a0ac89,computers_accessories,47,477,1,350,30,5,24
29259,59bf7ab9bbcd46aad9f2cddd3f97e684,sports_leisure,55,778,4,15200,52,40,42
29260,91c82ace62e0ca1b69b1a45bcc214b45,watches_gifts,60,992,1,308,16,11,12
29261,c3182d1991c7d4859e8f39b6c45a026b,home_appliances_2,60,757,1,700,28,28,28
29262,faa5e9a354191fcff3b4a8be0a18ce24,bed_bath_table,53,431,1,200,16,10,16
29263,7aa95fc2760624a5770b5ae65a429605,office_furniture,56,2324,1,13950,58,20,58
29264,7b49e585ac8c80b14c9b2815d4db465f,bed_bath_table,26,421,1,200,16,12,11
29265,24b1fcad996ffb1ead90e324f264b783,,,,,200,39,9,11
29266,12384cc446601c16ff6d05077ad6e92d,watches_gifts,31,288,4,600,25,25,25
29267,726b4e18f00255e2e63491bcba3f60b8,furniture_mattress_and_upholstery,41,866,1,1700,70,10,100
29268,4e6a8880f494b097db7cf4866e0209d8,housewares,40,549,1,1275,29,21,29
29269,bfc275f6de912665e4dcd8da32f43c10,housewares,27,107,4,900,35,15,24
29270,7c6fbb3a5346dfd607386155c6f628f8,health_beauty,60,919,1,150,22,3,15
29271,bbd704063c23164b2674e893ac58d63b,perfumery,59,526,1,350,20,10,20
29272,78afca59cc52394bc61491aa56f77d6e,pet_shop,40,3320,3,250,16,6,11
29273,dd4adcbacf68be8bc2fdcd498de6a06a,costruction_tools_garden,37,1486,5,900,26,9,24
29274,5357a190f1759dc5ff9bea83eb195b14,sports_leisure,58,369,2,300,29,10,12
29275,9fe0fae81aacd72bbec601b9ceb9c25e,sports_leisure,51,925,1,213,19,20,19
29276,67c4679242adec87208d4681e66cb23b,home_construction,56,773,3,1600,30,20,30
29277,77fa3381855b6763c52ca3b72824f508,fashion_bags_accessories,60,177,6,250,16,2,20
29278,dce24381876a1d59ccc9d00d3dbade56,garden_tools,28,1039,5,3550,100,20,30
29279,b5c315fb01a02190500528edf520883f,fashion_bags_accessories,57,147,6,200,16,2,20
29280,3c1fe640b9b303b8f12b612e350b9446,toys,29,556,2,3075,44,45,23
29281,011ae9863bd5b15e528a16dd8ceb4772,toys,56,1784,6,1575,19,51,20
29282,1deda1acffb44ed38494667d7e49a9f3,sports_leisure,53,891,2,1150,27,12,17
29283,dee88ebd74f8109d7dab6d12d77a7a64,toys,18,1586,1,1284,43,17,24
29284,c7c44bf04797742e75274c5f288ae737,perfumery,51,1085,1,250,20,20,20
29285,f89ebafd68e36c290966602cfaabb585,pet_shop,56,807,1,100,16,16,11
29286,dfb92838905ead933a01256a80edc894,sports_leisure,49,1094,1,7400,100,10,16
29287,a6690024de846637eee71e11fdbd95fa,sports_leisure,42,252,1,300,25,16,16
29288,97df437aeb3472b9d42b4c2e9a9d88f6,toys,17,890,1,2600,35,25,35
29289,fe8f341b1e20d2b1135245c3400a6e53,auto,58,904,1,3550,35,20,20
29290,ad2ff9b0c224aa7d855f7fd8109b6289,perfumery,33,560,1,388,20,14,17
29291,69d3ff4f45d52d69e4b06760e0e154e2,musical_instruments,63,3893,1,1250,26,6,26
29292,9b1de4de04403b36408237b1cb77efbb,watches_gifts,57,491,2,250,16,11,11
29293,8aa2ca7004be44cabe9d19d3e3763200,bed_bath_table,48,110,2,300,20,5,20
29294,013e6676e0e3529e5909ff54370daddf,computers_accessories,47,619,1,1088,33,20,15
29295,8a7bf523741f8c2bb93d0d6ed38c18d0,furniture_decor,60,448,2,1850,30,30,30
29296,7af4c96f817389692dfb05e679dbd991,electronics,59,390,6,1250,22,5,22
29297,416095891c3eb407eb70756068f7837f,toys,58,1343,3,650,37,5,23
29298,c904e2f76d44b7aed8979dd9f63f621f,baby,54,756,4,600,24,13,18
29299,10adb53d8faa890ca7c2f0cbcb68d777,bed_bath_table,52,155,1,200,16,10,16
29300,2aba8009f50472b2eda33e9e2bb3ef6f,,,,,750,19,6,26
29301,7166c23218346e0375296e25b13af9e2,baby,48,782,2,500,20,15,15
29302,20d7e618ee9f33f59efe64ca4059d185,music,56,406,3,200,16,9,11
29303,e044a6c8994164db4e2446054a374b9a,health_beauty,36,608,1,375,16,13,15
29304,13a58c8c026b664e412003b4cbdc30a3,housewares,50,1081,1,600,16,25,12
29305,8c49cb6b9f063faf0ec568571e59072a,bed_bath_table,55,415,2,850,24,13,18
29306,c34a95f3587a27afcfdc7b4ba554ce37,housewares,50,866,1,50,16,16,16
29307,06afd0d01616e40441e7f743cdc03a2e,auto,60,2826,4,320,21,7,14
29308,071d40163502c7a04c4b49983787485c,furniture_decor,47,503,2,1500,42,8,32
29309,f1400c967582a8158aec676d0116b884,computers_accessories,34,274,1,1000,34,15,15
29310,5c1548dadfd64a5fd07c57e378c170f9,cool_stuff,63,1488,4,200,16,17,11
29311,5cc3b3b52374e67281fd366c03b57ff5,pet_shop,33,1538,2,850,24,20,24
29312,acdaf46074ae1723068d6b19e559a5f7,baby,41,1153,1,950,99,5,47
29313,ee8ac61007ef85514383c4286df83fe7,telephony,49,391,2,200,19,4,11
29314,474f95f49724d468f7835af438b6fde5,bed_bath_table,55,303,2,800,37,23,35
29315,9bde344a67494559d37249506076d638,stationery,49,1853,3,900,20,35,45
29316,fb0467f650186a474da44003e623a3c4,telephony,43,299,3,200,16,4,11
29317,2a1ac54a9b67c036945d5572a4300887,telephony,59,1167,2,350,16,2,11
29318,b1287ed5e48382f6d6e5e1c561ac3738,sports_leisure,60,541,6,400,30,15,15
29319,1201cfbb572a190305bbefabcec7e7eb,consoles_games,52,1888,1,150,17,11,13
29320,47a4d6ab2e9b253f8c3c8aefa0c40285,perfumery,49,571,1,250,20,20,20
29321,cde1665c376260772c25ed5dba63bd82,sports_leisure,49,485,4,2300,52,8,20
29322,8d4ff8de5e399964646ef5f4ee698076,pet_shop,63,971,1,100,20,20,20
29323,1a90af24f474949bdc928a39b627fd57,toys,58,551,3,1483,35,35,29
29324,7920997b359085a651b60a714364257b,bed_bath_table,58,296,1,10500,50,30,40
29325,2ca431a4c4a04c65e66c345e282d0a54,small_appliances,41,764,3,18700,75,40,40
29326,36c63c85321bed52c0f9b359278398e6,furniture_decor,57,198,8,750,30,18,21
29327,58b0b0b3e6b7f8ecd3874db9c141250d,toys,58,2876,4,850,25,55,25
29328,86affbe24eda560b9bba0e36f87bdbfe,baby,40,805,1,3974,35,37,22
29329,7469321b64a52ab80178417a543a45a8,stationery,46,440,1,1400,16,7,12
29330,f7bb503725fb4d7bb55301d5bceba728,sports_leisure,48,1781,1,400,22,18,12
29331,8ec82b20020236063c807e2b9fa43bff,auto,56,391,1,1400,50,20,30
29332,4af81c9413dcb40e03e2a1bc15a6448b,auto,57,804,7,133,18,2,14
29333,8da9d7e8c72e1626d37c366187d9ffe2,sports_leisure,50,1321,2,350,20,35,20
29334,dcbdf52239601eca861bf0d1aa598fab,telephony,32,451,2,185,24,7,16
29335,d3013b06b7a68f7ea7f29d55377d9bd2,toys,56,653,2,925,43,38,38
29336,1f624c9baa5906ea6b9ff4ccfbb4d6c0,watches_gifts,44,1562,3,358,19,12,15
29337,4eb86b919a40100c085ccdf1a5b873c7,bed_bath_table,58,2059,2,900,43,8,33
29338,f4ebaa462d32c66438985245a9deb62d,housewares,42,2774,4,3300,21,34,34
29339,9e2c54c2ff2dec92562afa5284200869,bed_bath_table,52,800,1,950,27,5,27
29340,0f11f38f81a4b4ce8ab38eaec02263e8,computers_accessories,53,350,4,300,21,6,21
29341,7bbf8eb1681f6f8ec4b6f0c1c6934718,pet_shop,57,486,2,800,35,8,35
29342,a46875fb5b8d19ac3cff18deb9bae57e,computers_accessories,40,478,1,820,26,13,23
29343,e59dd207c69d86e890febadc796d1078,cool_stuff,54,850,1,125,16,12,12
29344,2c0722227025e08e761c39159ef0d701,furniture_living_room,50,519,5,3350,46,9,56
29345,e5cfaed5125bd848f496ca11de0ce00d,electronics,60,1687,1,6700,89,16,35
29346,77626943dadc1bafb9625f65d98724e3,housewares,56,765,1,20100,43,79,41
29347,ddd8d70dbc1a5ffe5431c810baf7fec2,construction_tools_safety,51,699,1,600,23,10,14
29348,a62e25e09e05e6faf31d90c6ec1aa3d1,watches_gifts,58,3006,2,1000,53,8,18
29349,81d3e576c988a53ef6a2e4d0baaa18e2,furniture_decor,60,2064,4,5700,85,10,40
29350,389ccdc358e8e98aff57a6ed3e038547,housewares,49,162,1,11500,20,50,28
29351,3347f12bccb00487d0d9aec54dc1037d,kitchen_dining_laundry_garden_furniture,52,270,1,6450,48,18,48
29352,8f8d13918bd8137584fdb475d38f9f38,garden_tools,60,252,1,1300,26,26,20
29353,dc9471db933efad7bf0ce685380578bd,computers_accessories,49,579,1,800,28,20,42
29354,20205e1ea024aec43a7a3fc0d8f7a287,furniture_decor,60,464,1,1500,105,5,30
29355,9174e9c6706591455d3422ce4f91a685,auto,48,539,1,800,20,20,11
29356,55735d5427bd8e6d279d1af6997b5fc8,health_beauty,50,548,1,500,16,8,11
29357,a5a03610d00573bdfe50a7a09e125efb,sports_leisure,53,965,1,900,62,7,36
29358,ee7b75ae9c945d4775460a67051036db,housewares,59,156,1,775,23,21,17
29359,bfb0b1ac4d2c3e1ebae4a01c3fcbfb1e,perfumery,60,657,1,500,16,16,22
29360,a10eacab1edd5f1c174e6f278030edbe,housewares,54,1077,1,8200,40,40,40
29361,108dbde571d17eee3c21fa2492e8921b,health_beauty,55,1200,1,900,18,12,18
29362,a783f0d718c28a1375f64c1dfff1818a,computers_accessories,59,1737,3,200,39,2,30
29363,1347d4320dcd0acd750e37bb3d94a918,home_appliances,54,780,5,7600,30,50,40
29364,74bd9013adb0ac25ef24d1521f426ccb,bed_bath_table,38,414,2,917,43,13,28
29365,74e5e7c0ad09d8fec4d30c75a70a7799,auto,55,1443,6,1650,30,30,30
29366,fa814ebf85f1640b2acea3c4378d40f9,bed_bath_table,60,284,1,1150,41,13,13
29367,d3f00f350c591d6d9f98c6282c1ca080,health_beauty,23,960,1,225,20,18,18
29368,0799c9e16e4079d23e53f91ccdf0d8bf,housewares,55,265,1,515,17,14,19
29369,dc8128d60372ee4869b22114e3bc4957,,,,,200,25,5,15
29370,2cb44978a2f8ca4e770be12e5491ac32,construction_tools_construction,39,1087,1,950,22,22,16
29371,362aecb999551eb6adcd8c5594e255fc,consoles_games,31,2291,1,200,33,33,33
29372,b4710f5c669c6820baa19c6c83c387ef,home_appliances,52,307,1,100,18,8,13
29373,01a900ffd5609ad754c38f9dcbce8c6d,sports_leisure,43,742,3,700,28,25,25
29374,97122ffa6827f94f62ce56f48e848ae7,bed_bath_table,60,298,1,3150,33,8,40
29375,3d15cfddaaad1a981e05901ad88fa50c,health_beauty,53,331,2,600,17,23,20
29376,4689718bc1b839a9baeaa91d2c278598,bed_bath_table,42,1042,6,3300,50,15,40
29377,751fe3ca6058edd02011a3cd408211f3,toys,56,917,6,1600,23,41,16
29378,4d286bf930373143280093da8747f6c9,sports_leisure,60,797,3,200,16,5,11
29379,77da35d9e8023abd25ed7a92d9a65288,health_beauty,53,3071,2,450,29,14,15
29380,c2ccd192fdac0a564ea52ec8687b3093,fashion_male_clothing,34,1328,2,900,30,6,30
29381,0c4709ae5ad2750dd34dbaff9d5bbd3d,telephony,60,776,6,300,17,4,12
29382,8ced2631a18d2e0814557875b3bb907b,bed_bath_table,37,167,2,450,25,9,19
29383,c77c492102301954afea10050ff5c91d,garden_tools,51,530,6,7500,45,27,36
29384,1f9a992e9e20d544dead76bd2a0560f9,toys,36,492,1,200,16,16,16
29385,4e5ec6703d421384313fb8279f1d3a0a,auto,59,703,6,6225,56,11,32
29386,68b8e52885d1c878e362c8a4d323747b,bed_bath_table,53,1065,2,1350,43,8,33
29387,9aa27aaecd804beb57af8e700fd6e681,baby,32,602,1,250,23,5,38
29388,3c794d260ad4b5f507a5d90df23523bf,market_place,63,2200,1,500,33,6,22
29389,db25a58a5da5dfe2fd19f2604491bd27,small_appliances,52,1074,1,900,16,10,16
29390,66ef20ad226145a624f8d7b7821d8d5a,perfumery,30,834,5,500,19,10,16
29391,c9a5cd871df02fbd050ef58ef9a64510,cool_stuff,56,1400,2,585,21,20,19
29392,4aeaa9eb0499aab80a28183611cffd43,fashion_bags_accessories,45,523,4,500,16,5,20
29393,aa5c6f59718986b26883248a968e83ee,fashion_bags_accessories,56,284,2,100,16,6,11
29394,9751b280db38705e0225fcbad03d17cc,furniture_decor,60,646,1,3200,36,30,19
29395,04a2ef44f3ea03a72be6f1f99ee0bfe6,fashion_bags_accessories,35,172,4,150,18,9,11
29396,afb2faf85bb85d4a5c466c8b7258f5ab,baby,47,235,1,9400,75,15,50
29397,4d7585daba2f8b3ed7f87447908b4237,fixed_telephony,53,897,2,300,15,8,9
29398,6dcacaf3d7706d2cfcf7798fdf52901c,watches_gifts,35,570,1,7200,32,30,13
29399,f484aa505452986f295eb1205a44debd,watches_gifts,57,477,3,700,19,9,15
29400,7cc67695a7648efc5e7a755603402b49,watches_gifts,58,442,3,500,16,17,13
29401,cdef49b7bb863e9db298e7868ddf93e3,watches_gifts,56,614,5,250,16,2,20
29402,4cda9d93b0a846dfdca597f1b1d19c08,,,,,7300,40,40,30
29403,7ddb6ba690b14dee5c0f2d372e034cec,bed_bath_table,49,729,1,4500,20,30,30
29404,27b63e625b46d9fa220450d4a204c0b8,bed_bath_table,62,725,1,2288,42,11,36
29405,5f6ebc88683dcfc794febc8d8a8aeb0c,,,,,400,16,4,11
29406,ffb530bd30bcc1bd903e4da723faa5e6,construction_tools_construction,57,2409,2,1800,16,11,11
29407,327fdf75bf08afa5ea0959ed59dab2ab,fashion_bags_accessories,49,214,1,250,20,20,20
29408,45f59788a3a09e09ab433234d03afd2a,toys,47,783,1,1050,26,30,19
29409,e2b8ce9f84328811476c63fc9a49762f,sports_leisure,42,1649,1,150,20,8,16
29410,7fd769d8502843f5c3f074785f9cfd61,housewares,52,152,3,800,16,12,11
29411,872369d21550c1c72b9e10a0fc2eeb3f,books_general_interest,30,1391,1,500,25,3,16
29412,e7c8819338fc9a87e81ea2d90898f612,garden_tools,27,320,1,4000,47,14,20
29413,a7f4ab2b8fc3ee762e05b6eda08acb93,sports_leisure,55,1015,1,750,16,105,15
29414,197cb673852389801377308c616f5738,health_beauty,44,1147,1,350,34,4,15
29415,1d9faf066ad6f04ab65cdca8a7cdccec,bed_bath_table,57,2079,2,900,43,8,33
29416,8a67e4e6cc6f2abf65fe2164ea51b219,agro_industry_and_commerce,47,216,1,250,25,10,15
29417,4a8c87facc0a20b726d5e1112ff3069f,baby,54,305,4,1000,40,30,30
29418,0eeb248ad8f9b39dcba17afa65c7ae82,garden_tools,46,1056,1,1000,16,20,18
29419,9b609e296b89940552cdce39983b2f71,telephony,46,879,1,100,18,6,11
29420,a113377beedd4333652a8694907c2337,home_appliances,59,174,1,150,27,13,17
29421,d63ea2f93da22fc874867433a01aac27,food_drink,48,841,1,1900,16,33,18
29422,3e87e743e56d7fbf4bb9b67399b99a9d,health_beauty,45,275,1,553,20,13,18
29423,f61dcc630f8ff11e80cf6870b1c0412a,books_general_interest,33,1909,1,500,20,24,17
29424,b48011c2f47dc5194f89275e79d81465,bed_bath_table,52,1485,2,2600,43,8,33
29425,3f4a3b8846f4522bd68853a50114da49,sports_leisure,46,622,2,933,34,17,38
29426,b9dac466133ab3dfd64997876fc8210c,sports_leisure,35,85,1,300,25,5,30
29427,6e4918d7c7d1499da5ef7bae5e0cdef6,electronics,34,447,1,150,25,7,16
29428,1c45b3b234c28efa6e4f99e7af930030,home_appliances,58,205,1,250,27,13,17
29429,089fba163d4210200710ea1103a736d4,home_construction,59,1071,4,150,16,11,11
29430,2a08020aeef8daf72e270b53c860cb71,pet_shop,60,506,1,475,29,27,32
29431,723e9600f7fff7de1d8544ecdfb97104,sports_leisure,58,220,4,400,30,6,20
29432,2a788bf848c3357ea72c31e344822aa9,perfumery,46,183,1,597,21,16,16
29433,3cb86c99e14bcf5a24bea6305c171a75,perfumery,43,832,2,463,20,12,18
29434,5691a536d459e5cb326b7bedce928067,air_conditioning,41,775,4,8600,29,50,25
29435,8f067bbefef28a44846f69f9727378f5,housewares,56,808,2,300,22,9,15
29436,a5190314b65b1f99d589e8fba9894639,health_beauty,26,973,1,1267,17,16,14
29437,8c7fe240bfde64b6a20eec6fdb986b1b,bed_bath_table,25,209,1,950,30,4,40
29438,8daf2f80c6d552efdb1012683beb10cf,furniture_bedroom,43,50,1,50,42,13,58
29439,5dc679875a22e865ee1d7bb2f88786cf,auto,53,373,1,300,20,2,60
29440,532d726c377c52885f53e10de9741d76,pet_shop,44,1793,1,11450,79,26,26
29441,b366c6705b553f2e2825d0a0597aac9f,telephony,39,699,1,100,16,3,11
29442,e9f5285945cb79bc9dd00821fff79138,sports_leisure,29,451,3,650,30,30,30
29443,7ada7bee4052075cf6310885da8c4392,stationery,60,189,2,5550,28,55,37
29444,4e77e23d6c2215228d4ab312c0b8d405,perfumery,31,65,3,400,22,3,16
29445,f42bdf5c0ef09ae049f5599d7f26b5e2,computers_accessories,48,207,1,700,30,30,20
29446,c34e6febc00a74a0eb3decfc3f2f3322,bed_bath_table,53,106,1,900,20,10,15
29447,803711d24d376b5e52332a616f50dbe5,health_beauty,55,824,1,200,20,15,15
29448,41e4e4c8ab0ec1fcde0df5679749a3e4,housewares,54,388,2,400,30,30,11
29449,737553d6708d9a88beea1a8f4e678b79,perfumery,54,834,1,100,16,11,11
29450,79312078abfa6604747217cd3cf9e6f9,watches_gifts,39,628,1,400,20,13,13
29451,a7846339a3f354c6c2b07085eea02c96,auto,41,441,1,100,28,2,11
29452,1bdf131c83d68a290b1abe6b43f3c324,air_conditioning,60,733,5,5000,55,19,46
29453,28c4296ec4b55832ec863a3282708d5c,cool_stuff,59,387,2,200,18,5,21
29454,39a4610d926a93fee7cfa54319ac3515,garden_tools,59,660,7,1600,18,22,20
29455,eb2498f29ee056e0a742e299639fe2ea,sports_leisure,32,175,1,270,17,14,13
29456,a1e903cd2d23763ef8b85ec12eb79d9c,sports_leisure,55,369,2,200,16,13,12
29457,e82149ac02d9c909feccea6c879f4610,,,,,500,20,15,20
29458,2d354026ff76d22a151846a05f5cfd3c,health_beauty,53,298,1,500,16,10,20
29459,2682dfb6d7c4f21e56ab529a91129877,toys,59,946,2,550,37,7,26
29460,2c96824d8716171d254d8177e6a232e7,health_beauty,53,532,1,200,16,14,12
29461,24eae5a7a99621256603637358c6f10f,housewares,52,1142,1,18800,35,92,35
29462,c04b6b2045c90dd226493e0413796f85,watches_gifts,47,1291,1,450,17,12,12
29463,33662f973425641efed81abbcbe11fb6,furniture_decor,21,418,9,5200,31,30,31
29464,8c292ca193d326152e335d77176746f0,health_beauty,60,2894,1,200,17,11,15
29465,e6fd836ffd3fc4276f6f3f2c7d8cfde0,construction_tools_construction,57,677,5,1100,20,10,20
29466,892bc3e900a6ad3cba5112ccdb33466f,garden_tools,40,381,1,850,40,15,40
29467,a6b8385d1008214b2b70342c04e8aafb,health_beauty,53,1087,1,2500,19,28,17
29468,633ab0ec23c18ed1b64356a25ea7b5bd,watches_gifts,51,423,3,150,16,17,14
29469,04b48e86a968cfe620da1cab5c7556ae,health_beauty,28,648,1,630,21,12,15
29470,9255fec6c5428d1d69871b8d98741e1f,toys,33,77,1,250,17,14,17
29471,76b8dd5ed5596a060e722e0032d2d9da,bed_bath_table,50,691,1,800,35,8,30
29472,982cc4c1cdb785c9cb1f2e48c1e4f903,watches_gifts,34,302,3,700,24,12,16
29473,530eb6b4be420f6e65606de479d62278,housewares,37,2782,4,2150,21,34,34
29474,f9a09e5ecddf77ede4cade6a11624ac9,office_furniture,57,2172,1,20500,58,28,58
29475,8d7654102992872ef4342f91f9997e64,health_beauty,46,1444,1,2500,30,10,20
29476,1e1302fdbd3459fdb800a772186b81e1,computers_accessories,47,219,2,300,27,10,16
29477,b44cc626aea8d2a65572672cb050c083,computers_accessories,59,626,1,1900,26,20,28
29478,47b49b876c60eafde72f0e1c602f386d,musical_instruments,37,256,1,350,16,16,16
29479,7aee02a2be46cc487c6c56c0c420075a,cool_stuff,51,1607,2,2867,38,14,37
29480,1162c818d0d0f9f4887164cd636bd760,housewares,55,1776,2,1150,50,10,35
29481,3c93c9bcf16515a2c279990471744198,furniture_decor,41,992,1,1050,17,27,17
29482,705b4a0072a3ecf575b497f895234364,furniture_living_room,56,1583,4,14950,60,2,20
29483,1cab19d5be9a1286428e85aaebf82906,luggage_accessories,58,1057,3,950,35,12,25
29484,01422266d7a3131403364787ef9dab11,cool_stuff,34,177,1,450,40,4,30
29485,5533be1a0bbb27d0332f8279556b5e86,garden_tools,43,1519,4,700,24,3,24
29486,ca8eff1e1ee4eddf87ed932497c40c0a,home_construction,59,652,8,1450,35,11,20
29487,382c2f734ff9d09b3cc73d86f618dbd6,furniture_decor,63,527,11,2400,41,26,31
29488,65aada843fe9bd51339f00c569d7eddc,baby,59,582,3,50,31,2,28
29489,53a49e6f80917f8d611ec74ccf84c157,housewares,56,757,1,20450,43,79,41
29490,f2e024d05f3ba35de72a41c503d819a9,electronics,33,588,1,1650,26,35,26
29491,800f75019492a0d9ffb2483ae65b59f1,fashion_bags_accessories,33,371,1,100,17,3,12
29492,b8c2cf7e813b0eb7ec62f7459217b22c,,,,,1800,40,23,13
29493,fc7a99a9bea1e3544a0712c0649595ec,health_beauty,40,1624,1,3500,18,11,36
29494,4494cc0c66d02e91c0475a9610c2749f,electronics,40,166,2,900,30,15,30
29495,6050226662d4986e159f6649567b357d,sports_leisure,47,301,2,550,30,20,30
29496,4cc10c744962c909b9612c462b3f5c7c,construction_tools_construction,51,329,3,150,16,8,11
29497,333789d98505fa09e6e270b62360996e,furniture_decor,63,810,6,550,27,15,20
29498,f6eba18c85e97922a606efd9b6455890,housewares,60,1624,3,850,25,11,18
29499,78ae9099d0b8c74be6cb8deb9bd84f8a,baby,37,325,1,850,36,4,29
29500,5977232d42fd3aaa6789e1f50933661b,housewares,44,785,1,3100,30,30,18
29501,a5e07b2dd7b9c8e7c970e9a2fbb5932e,housewares,40,240,1,185,20,15,15
29502,059fb7d4b3383690a65610a1d6320e7e,telephony,42,442,1,100,16,2,20
29503,7724d1e2711ecb5f0b7678257e1a1cc6,bed_bath_table,58,277,1,8500,50,18,28
29504,0979deef723cf684a3aa7e4303f99fe3,stationery,58,74,4,450,30,19,30
29505,af958790ccbac40ab33fc75971df69b1,sports_leisure,40,1439,1,950,45,35,20
29506,43552814c90350f6309022c6de596cbf,books_general_interest,38,286,1,300,23,2,16
29507,d10f7bc1a57ebe26d5994076f2bfa06b,sports_leisure,60,1020,4,296,16,20,18
29508,0419e76e19f81672eb13b6a8bd19a5cb,office_furniture,30,2071,1,14600,58,20,58
